"","State","Region.Name","ASGC.2008.Code","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"999","WA","Cambridge (T)",505051310,0.0110862542566756,0.010709791937496,0.0105487320861274,0.0101673718451605,0.0102536787465028,0.0123962889223044,0.0120705697087173
"1000","WA","Claremont (T)",505051750,0.00386825686674942,0.0037211281759677,0.00370567709731308,0.00357786450725584,0.00365960630248516,0.00430805868105685,0.00417889310294883
"1001","WA","Cottesloe (T)",505052170,0.0034928010565239,0.00337244004799379,0.00332509404407552,0.00314895842565209,0.00333805093699484,0.00413126334945315,0.00401915221697104
"1002","WA","Mosman Park (T)",505055740,0.00323916535111365,0.00319958610421185,0.00325069434945765,0.00312324594371921,0.00318438247151391,0.00377517381230083,0.00366986804091512
"1003","WA","Nedlands (C)",505056580,0.0088222744625703,0.00849964564941525,0.00835794723230275,0.00803487706698266,0.00810997630990062,0.00970125337269893,0.00942709646501764
"1004","WA","Peppermint Grove (S)",505056930,0.000772152048982927,0.000743271958262329,0.000733123144657615,0.000680013086012082,0.000696156429029231,0.000865859821917748,0.000842811987957445
"1005","WA","Perth (C) - Inner",505057081,0.00222837084039005,0.00205338564251301,0.00196071810585245,0.00178127321645643,0.00185495884310067,0.00264630750767935,0.00271380691737641
"1006","WA","Perth (C) - Remainder",505057082,0.00869420717289271,0.0113469673371612,0.0121820915356612,0.00989109943290301,0.0100354804627772,0.0123775473677174,0.0116098245413261
"1007","WA","Subiaco (C)",505057980,0.00707118854566161,0.00693799967455775,0.00692489465289395,0.00694018182554245,0.00711851393297211,0.00866297124858111,0.00853421643817164
"1008","WA","Vincent (T)",505058570,0.0199285197108053,0.0195146142048987,0.0191624998068469,0.0168974772225705,0.0165666636771497,0.0212566712125349,0.0209028101878922
"1009","WA","Bassendean (T)",505100350,0.00606976481223149,0.00592292979090037,0.00588043740152771,0.00665406207977872,0.0069894542964828,0.00779023952331481,0.00745358126549352
"1010","WA","Bayswater (C)",505100420,0.0284359360563146,0.0281161840763371,0.0277688275581047,0.0261665534223313,0.0269220589168178,0.0322710828432937,0.0308389317149436
"1011","WA","Kalamunda (S)",505104200,0.0240841470812215,0.0236941033559295,0.023799890002913,0.0236390711557378,0.0245377368189643,0.0290187984039692,0.0279999547003458
"1012","WA","Mundaring (S)",505106090,0.0172359830351448,0.0167626602102738,0.0167330636249019,0.016920454334085,0.0173453963990174,0.0206357010372201,0.019903237554367
"1013","WA","Swan (C)",505108050,0.041488804107649,0.0414622966805486,0.0423013771383474,0.0440679115884515,0.0467299788035953,0.0559079314883731,0.053541211062414
"1014","WA","Joondalup (C) - North",505154171,0.02046327873502,0.0201023176137573,0.0201296958368792,0.0198330767555881,0.020580637117114,0.0244577287359883,0.0234187291420424
"1015","WA","Joondalup (C) - South",505154174,0.0464190824009931,0.0447262559776172,0.0438116909390901,0.0422702261494847,0.0428499867659186,0.0502523550325135,0.0479782943130456
"1016","WA","Stirling (C) - Central",505157914,0.0475273329955689,0.0463868459340878,0.0456785509686554,0.0459159278431167,0.0483191622935866,0.0584380413576132,0.0566120507809124
"1017","WA","Stirling (C) - Coastal",505157915,0.0274188943607287,0.0268775961619272,0.0266413860319724,0.0261665534223313,0.0267470627995441,0.0318325304659588,0.0305778626550247
"1018","WA","Stirling (C) - South-Eastern",505157916,0.00639274426961351,0.00621797359149368,0.00613282405788525,0.00600194977203423,0.00614017626483912,0.00720487830171529,0.00694336410729581
"1019","WA","Wanneroo (C) - North-East",505158761,0.0143472847548074,0.0137073177419076,0.0149119880227938,0.0165156195121631,0.0176188278322575,0.0221350254041772,0.0222546472378834
"1020","WA","Wanneroo (C) - North-West",505158764,0.0115822807347439,0.0127470842817948,0.0134898092449061,0.0149039392616469,0.0164370571777939,0.020395809138507,0.0207448574461605
"1021","WA","Wanneroo (C) - South",505158767,0.0180343732605495,0.0172806259935376,0.0175663402046221,0.018131129281265,0.0192801972206242,0.0223511780004136,0.0188994925842678
"1022","WA","Cockburn (C)",505201820,0.032637792594712,0.0327868168469414,0.0332978694788988,0.0337801834448817,0.0355488206355421,0.0422272213583754,0.0398106474453081
"1023","WA","East Fremantle (T)",505203150,0.00295679259533673,0.00282824814912169,0.00282203764739009,0.00273099382572189,0.00278900061904876,0.00331850459886514,0.00317216789243955
"1024","WA","Fremantle (C) - Inner",505203431,0.000454170339490767,0.000433326955618856,0.000422933648635424,0.000400458229252489,0.000415068915658434,0.00051351859568282,0.00048995152340949
"1025","WA","Fremantle (C) - Remainder",505203432,0.0116628694194679,0.0115031319346469,0.0114747221314482,0.0113134920504665,0.0116689598449534,0.0138100268566477,0.0132525330553365
"1026","WA","Kwinana (T)",505204830,0.0100342283258607,0.00990274283445897,0.0102894777656513,0.0106849039283202,0.0113074834902101,0.0134520631640367,0.0128269547247837
"1027","WA","Melville (C)",505205320,0.0431917867011178,0.0418652251839851,0.041147037261084,0.0417696533629191,0.0428160812681969,0.0509276757161304,0.0488556770897595
"1028","WA","Rockingham (C)",505207490,0.0332556391775956,0.0335485662957459,0.034587845722504,0.0359591795201723,0.0380660304099503,0.0457206471333855,0.0447757279684238
"1029","WA","Armadale (C)",505250210,0.0229690245832972,0.0224090236911231,0.0225190706447993,0.0226357372862718,0.0234822914866576,0.0262731606569789,0.0200355602285725
"1030","WA","Belmont (C)",505250490,0.021006783818042,0.0202841122787693,0.0203574733634786,0.02023791157751,0.0223114580895236,0.0277212581080651,0.0267297762375895
"1031","WA","Canning (C)",505251330,0.0361774475377033,0.0358046082861412,0.0367139600725454,0.0367781494234386,0.0384165695073641,0.0461160939351705,0.044525983822063
"1032","WA","Gosnells (C)",505253780,0.0411764448645329,0.040425173017857,0.0405558458415435,0.0407449836041897,0.0421084407189715,0.0505697120235194,0.0484277145668787
"1033","WA","Serpentine-Jarrahdale (S)",505257700,0.00589796722851765,0.00619591981245943,0.0065368716301946,0.00715737023676272,0.00771021955450363,0.00953882656627857,0.00948014474431623
"1034","WA","South Perth (C)",505257840,0.0160908740498813,0.016059919521588,0.0158797563581693,0.0155385451987137,0.0159137094145724,0.018915851044623,0.0179493919415491
"1035","WA","Victoria Park (T)",505258510,0.0166050173640503,0.0160855495891143,0.0162735024343008,0.0158990670198577,0.0165825227002776,0.0189689521159527,0.0157720282979787
"1036","WA","Mandurah (C)",510015110,0.0238561248337468,0.0242335268701456,0.0251848689334918,0.0257354590443929,0.0267197196562201,0.0336766994373161,0.0327075424520345
"1037","WA","Murray (S)",510016230,0.00593357618223288,0.00592352583898238,0.00598402466864951,0.00638599577877637,0.00665750853652935,0.00726047824698995,0.00719489639790263
"1038","WA","Bunbury (C)",510031190,0.0147064978843908,0.0147438453565172,0.0150235875647206,0.0145477940331724,0.0151727102304918,0.0183104988314641,0.0179636970955173
"1039","WA","Capel (S) - Pt A",510031401,0.00289182187276858,0.00287593199568223,0.00294107715877868,0.00310026883220472,0.00336265976598644,0.00406566790839878,0.00398219723588662
"1040","WA","Dardanup (S) - Pt A",510032661,0.00281560621744826,0.00293672890004691,0.00311391337242942,0.00330323331724936,0.00355078059205561,0.00415250377798505,0.00387014019646937
"1041","WA","Harvey (S) - Pt A",510033991,0.00468851223917222,0.00480414754097384,0.00502770244013829,0.00541986294700056,0.00596572701043196,0.00722549401176095,0.007138867878194
"1042","WA","Boddington (S)",510100630,0.000724673444029284,0.000715257698408015,0.00071538167901797,0.000742379531551404,0.000831231557049828,0.00101891585104462,0.00100255287393523
"1043","WA","Capel (S) - Pt B",510101404,0.00224398880254585,0.00226557875970739,0.00238365175448788,0.00234530659672872,0.00243736779590203,0.00272377259997214,0.00262857204164946
"1044","WA","Collie (S)",510101890,0.00462666510903524,0.00455857573118708,0.00452178451673678,0.00444278863355118,0.00457942964390478,0.00548065527971458,0.00523985868892072
"1045","WA","Dardanup (S) - Pt B",510102664,0.00143185477044407,0.00143945611804613,0.00148513236564131,0.0014672526924251,0.00151481014015002,0.00182480269828409,0.0017577457938377
"1046","WA","Donnybrook-Balingup (S)",510102870,0.00241703582323216,0.00238359627994471,0.00243973767812288,0.00256030671161427,0.00267251882848849,0.00317606878400421,0.00297785621770537
"1047","WA","Harvey (S) - Pt B",510103994,0.00403193311014224,0.0039804090916406,0.00404448186049599,0.00412657981318514,0.00433388821685519,0.00510145115857167,0.00491799272463711
"1048","WA","Waroona (S)",510108820,0.00195974189131023,0.00195980609363796,0.00196930268600067,0.00199572625725831,0.00202667378317544,0.00236893249979228,0.00229061277915167
"1049","WA","Augusta-Margaret River (S)",510150280,0.0054169339941189,0.00536979717079817,0.00547810674524801,0.00567425239591095,0.0059203373925141,0.00701808747433188,0.00680806119268029
"1050","WA","Busselton (S)",510151260,0.0116191391254316,0.01178029429278,0.0120109722380401,0.0124481237000152,0.0131219744811912,0.0156635666052985,0.0154853291705335
"1051","WA","Boyup Brook (S)",510200770,0.00101329338466853,0.000983479335311021,0.000972919083464439,0.000960115016855353,0.000972322176601707,0.00118196737595121,0.0011247427307466
"1052","WA","Bridgetown-Greenbushes (S)",510200840,0.00224836183194948,0.00220776209575274,0.00218277257901963,0.00222221492790111,0.00231049561087863,0.00268691420928444,0.00260413407028718
"1053","WA","Manjimup (S)",510205180,0.0049621389361419,0.00482143293535203,0.00479248494407718,0.00481261071411768,0.00491192226672471,0.0057474100733357,0.00546456881583724
"1054","WA","Nannup (S)",510206300,0.000704682452469856,0.000687839486635708,0.000690200243916537,0.000661412567167021,0.000685766034566108,0.000817756498477873,0.00079512814139691
"1055","WA","Broomehill-Tambellup (S)",515051080,0.000787145292652498,0.000745656150590356,0.000723393953822971,0.000698066530773464,0.000714749766489556,0.000820880090909034,0.000721814227310089
"1056","WA","Gnowangerup (S)",515053640,0.00109700566182364,0.00105023672049577,0.0010072574040573,0.000952455979683857,0.000976697079533548,0.0011332393340251,0.0010526209128238
"1057","WA","Jerramungup (S)",515054130,0.000927082233568498,0.000857713190007611,0.000816679724766914,0.000782863013743595,0.000784748213399015,0.00091583730081632,0.000894072123010019
"1058","WA","Katanning (S)",515054340,0.00211342263892334,0.00207424732538324,0.00200707483865282,0.00192679492271484,0.00201518966297935,0.00234706735277416,0.00224292893259113
"1059","WA","Kent (S)",515054480,0.000507271410820499,0.000469685888621263,0.000440675114275069,0.000417964599930193,0.000427646761587477,0.000509770284765428,0.000485183138753437
"1060","WA","Kojonup (S)",515054550,0.00155117600131441,0.00149727278200078,0.00145651709848059,0.00138792695029175,0.00139559403525734,0.00162176919025864,0.00157118274416961
"1061","WA","Woodanilling (S)",515059380,0.000254260423896482,0.000242591569376718,0.00023807902277718,0.000233600633730619,0.000248822604248468,0.00030048959187766,0.000285507031281199
"1062","WA","Albany (C) - Central",515100081,0.00798390225404677,0.00790180942316255,0.00793730280504018,0.00795445717668195,0.00814169435615647,0.00964065567953441,0.00909092534676587
"1063","WA","Albany (C) Bal",515100084,0.00777212268721407,0.00768961630596817,0.00773241749216943,0.00786090750837297,0.00824723888938714,0.00976247578434968,0.00920477053042915
"1064","WA","Cranbrook (S)",515102240,0.000843369956413391,0.000803472814545004,0.000809812060648342,0.00079380449541716,0.000785841939131976,0.00089834518320182,0.000758769208394503
"1065","WA","Denmark (S)",515102730,0.00245014590300246,0.00240266981856892,0.00239967630409788,0.00249575196974024,0.00258666135845111,0.0030380059985469,0.00273705279257467
"1066","WA","Plantagenet (S)",515107210,0.00242328300809448,0.0024002856262409,0.00242256851782645,0.00244104456137241,0.00251720977440813,0.00301426669607008,0.00288070038033828
"1067","WA","Brookton (S)",520050910,0.000709680200359713,0.000681282957733634,0.000658723450039747,0.000648829863242421,0.00065732916550914,0.000754659931368427,0.000753404775656443
"1068","WA","Cuballing (S)",520052310,0.00048415682682991,0.000483991042589424,0.000493327205850792,0.000490725453059402,0.000518972860289662,0.000614722990452427,0.000580550831874506
